2.448036015774178395e+03,6.055912597656250000e+03,1.020979213714599609e+01
2.448037404801419143e+03,6.013353027343750000e+03,1.019126129150390625e+01
2.448038793828659436e+03,6.012734863281250000e+03,1.019532585144042969e+01
2.448040182855900184e+03,6.022150390625000000e+03,1.019603729248046875e+01
2.448041571883084089e+03,6.029383789062500000e+03,1.019668483734130859e+01
2.448042960910325291e+03,6.054974121093750000e+03,1.021344184875488281e+01
2.448044349937508287e+03,6.040250000000000000e+03,1.020266723632812500e+01
2.448045738964691282e+03,6.008815429687500000e+03,1.019295501708984375e+01
2.448047127991933394e+03,6.042823242187500000e+03,1.020772933959960938e+01
2.448048517019116389e+03,6.026109375000000000e+03,1.019932460784912109e+01
2.448049906046299384e+03,6.062425781250000000e+03,1.022084808349609375e+01
2.448051295073482379e+03,6.034637207031250000e+03,1.020183849334716797e+01
2.448052684100665374e+03,6.031686523437500000e+03,1.019772815704345703e+01
2.448054073127848369e+03,6.030821777343750000e+03,1.020751190185546875e+01
2.448055462154973156e+03,6.062904296875000000e+03,1.022331047058105469e+01
2.448056851182155697e+03,6.027972656250000000e+03,1.019791793823242188e+01
2.448058240209338237e+03,6.045969238281250000e+03,1.021171379089355469e+01
2.448059629236463934e+03,6.056290039062500000e+03,1.021642017364501953e+01
2.448061018263646929e+03,6.043917480468750000e+03,1.021171283721923828e+01
2.448062407290771716e+03,6.046317871093750000e+03,1.021109199523925781e+01
2.448063796317896504e+03,6.043494140625000000e+03,1.020387172698974609e+01
2.448065185345079499e+03,6.032613769531250000e+03,1.019725608825683594e+01
2.448066574372205196e+03,6.051822753906250000e+03,1.021553611755371094e+01
2.448067963399329528e+03,6.026339355468750000e+03,1.019931983947753906e+01
2.448069352426453406e+03,6.020649902343750000e+03,1.020391273498535156e+01
2.448070741453577739e+03,6.045382324218750000e+03,1.020607566833496094e+01
2.448072130480703436e+03,6.031118652343750000e+03,1.020565891265869141e+01
2.448073519507770925e+03,6.028566406250000000e+03,1.021029376983642578e+01
2.448074908534895258e+03,6.028440429687500000e+03,1.019616985321044922e+01
2.448076297562019590e+03,6.023445312500000000e+03,1.019523334503173828e+01
2.448077686589087079e+03,6.037533691406250000e+03,1.021109390258789062e+01
2.448079075616211867e+03,6.032540039062500000e+03,1.019774436950683594e+01
2.448080464643278447e+03,6.059498046875000000e+03,1.021362590789794922e+01
2.448081853670403234e+03,6.045352050781250000e+03,1.021048259735107422e+01
2.448083242697469814e+03,6.062102050781250000e+03,1.022022247314453125e+01
2.448084631724536393e+03,6.042604980468750000e+03,1.020994853973388672e+01
2.448086020751602973e+03,6.013229980468750000e+03,1.019631004333496094e+01
2.448087409778669098e+03,6.031688476562500000e+03,1.020093250274658203e+01
2.448088798805735223e+03,6.049952148437500000e+03,1.020906829833984375e+01
2.448090187832802712e+03,6.030893066406250000e+03,1.019619274139404297e+01
2.448091576859869292e+03,6.038604003906250000e+03,1.020785808563232422e+01
2.448092965886877664e+03,6.037888671875000000e+03,1.020713424682617188e+01
2.448094354913944244e+03,6.027808105468750000e+03,1.019992160797119141e+01
2.448095743940952616e+03,6.029185546875000000e+03,1.019670295715332031e+01
2.448097132968020105e+03,6.047137207031250000e+03,1.021415519714355469e+01
2.448098521995028477e+03,6.046423339843750000e+03,1.021156406402587891e+01
2.448099911022094147e+03,6.029179687500000000e+03,1.019777011871337891e+01
2.448101300049102520e+03,6.044184082031250000e+03,1.020365715026855469e+01
2.448102689076110892e+03,6.056424316406250000e+03,1.021264553070068359e+01
2.448104078103120173e+03,6.022733886718750000e+03,1.019821071624755859e+01
2.448105467130128091e+03,6.051128417968750000e+03,1.020987892150878906e+01
2.448106856157136008e+03,6.010315429687500000e+03,1.019668292999267578e+01
2.448108245184145289e+03,6.024619140625000000e+03,1.020460510253906250e+01
2.448109634211153661e+03,6.017325683593750000e+03,1.019079780578613281e+01
2.448111023238103826e+03,6.016995605468750000e+03,1.019016647338867188e+01
2.448112412265112198e+03,6.038161132812500000e+03,1.020671081542968750e+01
2.448113801292120570e+03,6.054490722656250000e+03,1.020884227752685547e+01
2.448115190319070734e+03,6.029810546875000000e+03,1.019340801239013672e+01
2.448116579346019989e+03,6.052232421875000000e+03,1.021931457519531250e+01
2.448117968373028361e+03,6.023070312500000000e+03,1.019203853607177734e+01
2.448119357399978526e+03,6.000814941406250000e+03,1.018628501892089844e+01
2.448120746426929600e+03,6.032670410156250000e+03,1.019760036468505859e+01
2.448122135453879764e+03,6.046060058593750000e+03,1.020744609832763672e+01
2.448123524480829929e+03,6.017509277343750000e+03,1.018795013427734375e+01
2.448124913507780093e+03,6.041186035156250000e+03,1.020252323150634766e+01
2.448126302534731167e+03,6.050830078125000000e+03,1.021696376800537109e+01
2.448127691561681331e+03,6.038477050781250000e+03,1.020797538757324219e+01
2.448129080588573288e+03,6.017836425781250000e+03,1.018934440612792969e+01
2.448130469615522543e+03,6.052405761718750000e+03,1.020566844940185547e+01
2.448131858642472707e+03,6.045621093750000000e+03,1.020341587066650391e+01
2.448133247669364664e+03,6.041959472656250000e+03,1.020370006561279297e+01
2.448134636696257530e+03,6.051522460937500000e+03,1.020816421508789062e+01
2.448136025723207240e+03,6.036347656250000000e+03,1.019859504699707031e+01
2.448137414750098742e+03,6.041082519531250000e+03,1.020169734954833984e+01
2.448138803776991608e+03,6.050891113281250000e+03,1.021544170379638672e+01
2.448140192803883565e+03,6.041251953125000000e+03,1.020703697204589844e+01
2.448141581830775522e+03,6.019938476562500000e+03,1.019844722747802734e+01
2.448142970857667478e+03,6.040739257812500000e+03,1.020775032043457031e+01
2.448144359884559435e+03,6.039671386718750000e+03,1.020757484436035156e+01
2.448145748911451392e+03,6.045612792968750000e+03,1.020596981048583984e+01
2.448147137938284231e+03,6.037084960937500000e+03,1.019626140594482422e+01
2.448148526965176188e+03,6.037154296875000000e+03,1.020043468475341797e+01
2.448149915992068600e+03,6.029555175781250000e+03,1.019178771972656250e+01
2.448151305018902804e+03,6.042083496093750000e+03,1.019936752319335938e+01
2.448152694045737462e+03,6.042812011718750000e+03,1.020332145690917969e+01
2.448154083072628964e+03,6.048864746093750000e+03,1.020657157897949219e+01
2.448155472099462258e+03,6.043875000000000000e+03,1.020310401916503906e+01
2.448156861126296917e+03,6.044970703125000000e+03,1.020502948760986328e+01
2.448158250153130666e+03,6.041156250000000000e+03,1.019981002807617188e+01
2.448159639179964415e+03,6.035289550781250000e+03,1.020214462280273438e+01
2.448161028206797255e+03,6.040008300781250000e+03,1.020456409454345703e+01
2.448162417233631004e+03,6.027458984375000000e+03,1.020110511779785156e+01
2.448163806260464753e+03,6.041973632812500000e+03,1.019810485839843750e+01
2.448165195287241204e+03,6.034996582031250000e+03,1.020148181915283203e+01
2.448166584314074498e+03,6.041916503906250000e+03,1.020697593688964844e+01
2.448167973340849585e+03,6.019241210937500000e+03,1.019059944152832031e+01
2.448169362367684244e+03,6.033421875000000000e+03,1.019896411895751953e+01
2.448170751394459785e+03,6.036083496093750000e+03,1.020003509521484375e+01
2.448172140421293534e+03,6.044233886718750000e+03,1.020133304595947266e+01
2.448173529448069075e+03,6.030853027343750000e+03,1.019889450073242188e+01
2.448174918474844617e+03,6.039741699218750000e+03,1.021448612213134766e+01
2.448176307501620158e+03,6.026858886718750000e+03,1.020079517364501953e+01
2.448177696528395245e+03,6.029184570312500000e+03,1.019759178161621094e+01
2.448179085555170332e+03,6.030889160156250000e+03,1.020575428009033203e+01
2.448180474581946783e+03,6.034302734375000000e+03,1.020126247406005859e+01
2.448181863608664116e+03,6.012113769531250000e+03,1.018866157531738281e+01
2.448183252635440567e+03,6.050726562500000000e+03,1.021140766143798828e+01
2.448184641662215654e+03,6.027540527343750000e+03,1.019204235076904297e+01
2.448186030688932533e+03,6.027452148437500000e+03,1.019611644744873047e+01
2.448187419715708984e+03,6.023277832031250000e+03,1.019323444366455078e+01
2.448188808742426318e+03,6.041931640625000000e+03,1.021181106567382812e+01
2.448190197769143651e+03,6.034924316406250000e+03,1.019928264617919922e+01
2.448191586795918283e+03,6.053782714843750000e+03,1.020532608032226562e+01
2.448192975822635617e+03,6.031392089843750000e+03,1.020256042480468750e+01
2.448194364849352951e+03,6.056028808593750000e+03,1.021156406402587891e+01
2.448195753876071194e+03,6.044624511718750000e+03,1.020247268676757812e+01
2.448197142902788073e+03,6.048638671875000000e+03,1.020829010009765625e+01
2.448198531929446744e+03,6.049958496093750000e+03,1.020479011535644531e+01
2.448199920956164988e+03,6.036252441406250000e+03,1.020184993743896484e+01
2.448201309982882321e+03,6.027387695312500000e+03,1.019746589660644531e+01
