TIME	TIMECORR	CADENCENO	SAP_FLUX	SAP_FLUX_ERR	SAP_BKG	SAP_BKG_ERR	PDCSAP_FLUX	PDCSAP_FLUX_ERR	QUALITY	PSF_CENTR1	PSF_CENTR1_ERR	PSF_CENTR2	PSF_CENTR2_ERR	MOM_CENTR1	MOM_CENTR1_ERR	MOM_CENTR2	MOM_CENTR2_ERR	POS_CORR1	POS_CORR2
2456.6257129393684	0.0013075102	885002	6019.406	10.589044	2063.3667	3.925247			32768					2073.7262775695963	0.0015057006	1621.8552553455147	0.001169056	-0.017133996	0.0082087815
2456.6271019539204	0.0013076365	885003	6013.426	10.582661	2063.0505	3.9252355			32768					2073.728078815425	0.0015067843	1621.8521706558959	0.0011686068	-0.016046053	0.0024939172
2456.6284909684723	0.0013077628	885004	6041.6636	10.602997	2066.7131	3.9298055			32768					2073.723857621929	0.0015021673	1621.8507909277278	0.0011646871	-0.020053474	0.0025868642
2456.6298799829087	0.001307889	885005	6009.3423	10.592643	2073.8518	3.9340057			32768					2073.725248128667	0.0015069343	1621.85533672906	0.0011683137	-0.020768223	0.008547657
2456.6312689974607	0.0013080153	885006	6022.3247	10.594691	2068.7522	3.9326243			32768					2073.7327839209215	0.0015062422	1621.8607812984865	0.0011677544	-0.0094002355	0.015520004
2456.6326580120135	0.0013081416	885007	6037.9497	10.604934	2068.6663	3.9315236			32768					2073.7293347066757	0.001505803	1621.8451878386604	0.0011666534	-0.012421808	-0.0060761436
2456.634047026565	0.0013082679	885008	6035.262	10.608548	2070.4924	3.9340215			32768					2073.7230147290625	0.0015029253	1621.8534067094588	0.0011679216	-0.021413406	0.005203568
2456.6354360411165	0.0013083942	885009	6029.6465	10.60683	2078.1528	3.9372942			32768					2073.7319498288175	0.0015057725	1621.8519675856705	0.0011668191	-0.016088841	0.004854484
2456.636825055552	0.0013085204	885010	6022.52	10.601876	2071.89	3.9379404			32768					2073.7251966375125	0.0015068982	1621.8513364687583	0.0011676088	-0.017906489	0.005398938
2456.638214070104	0.0013086468	885011	6031.332	10.604657	2074.8533	3.936413			32768					2073.726471156523	0.0015052495	1621.850855074523	0.0011674551	-0.017703177	0.0011722347
2456.639603084656	0.0013087731	885012	6021.652	10.604841	2080.4695	3.9411564			32768					2073.7322259242865	0.0015096898	1621.8582597101456	0.0011687928	-0.009287434	0.011230579
2456.640992099208	0.0013088994	885013	6022.27	10.603565	2079.976	3.9403298			32768					2073.725098380888	0.0015065646	1621.8529884874679	0.0011690264	-0.01896687	0.0045034415
2456.6423811137597	0.0013090257	885014	6023.6606	10.608133	2081.2798	3.9438033			32768					2073.7242055051383	0.0015065239	1621.8502210731028	0.001170049	-0.020117063	0.0015287745
2456.6437701281952	0.0013091519	885015	6029.094	10.599711	2069.686	3.9354012			32768					2073.729867200771	0.0015036304	1621.8508615078943	0.0011672359	-0.0147445295	0.004106378
2456.645159142748	0.0013092782	885016	6037.439	10.614168	2079.25	3.9387395			32768					2073.728489594152	0.0015066213	1621.854325734518	0.0011660821	-0.015546431	0.0099125905
2456.6465481573005	0.0013094045	885017	6033.7686	10.612765	2082.0356	3.9406612			32768					2073.7279166518824	0.0015071736	1621.8518667639105	0.0011669027	-0.013527819	0.003942254
2456.647937171736	0.0013095307	885018	6030.719	10.612229	2084.2056	3.9429667			32768					2073.729671744193	0.0015075979	1621.8487393222006	0.0011682917	-0.014877105	-0.001277898
2456.6493261862875	0.001309657	885019	6012.6084	10.605274	2088.731	3.9451792			32768					2073.728704425954	0.0015080494	1621.858700120178	0.0011708112	-0.012820732	0.012788902
2456.6507152008403	0.0013097833	885020	6016.863	10.606466	2087.6	3.9445412			32768					2073.729563792339	0.0015103441	1621.8605599469279	0.0011695739	-0.014928485	0.012880281
2456.6521042152754	0.0013099095	885021	6030.2485	10.621123	2095.8186	3.9490838			32768					2073.7206430349643	0.0015085677	1621.8462465480625	0.0011679885	-0.026704006	-0.0037922028
2456.653493229827	0.0013100358	885022	6010.4043	10.607779	2092.6943	3.9454145			32768					2073.726643209743	0.0015117713	1621.8563570445172	0.001170957	-0.017137853	0.010749566
2456.6548822443788	0.0013101621	885023	6042.638	10.622161	2087.088	3.945496			32768					2073.724268604062	0.0015043635	1621.8512069740113	0.0011668643	-0.022136576	0.0020600006
2456.6562712588143	0.0013102883	885024	6034.907	10.615732	2086.3037	3.9426496			32768					2073.728588562122	0.0015060594	1621.8553748108086	0.0011679794	-0.012298033	0.006974695
2456.657660273366	0.0013104146	885025	6019.7363	10.614191	2090.3794	3.9476774			32768					2073.7260364370422	0.0015107336	1621.8528850713803	0.0011716217	-0.019540211	0.004071201
2456.659049287919	0.001310541	885026	6017.783	10.612689	2095.0056	3.9499118			32768					2073.7307536496273	0.0015096266	1621.8478164325961	0.0011722267	-0.011189981	-0.002859193
2456.6604383023546	0.0013106671	885027	6039.563	10.627316	2098.2507	3.955516			32768					2073.727629090875	0.001506989	1621.8530324420874	0.0011673201	-0.016501456	0.004057345
2456.6618273169074	0.0013107935	885028	6010.856	10.608315	2094.5469	3.9488285			32768					2073.7241733524766	0.0015115933	1621.8602623862625	0.0011734975	-0.015452366	0.011144089
2456.6632163313425	0.0013109196	885029	6012.961	10.626548	2103.353	3.957332			32768					2073.7264242307515	0.0015139249	1621.8554954695426	0.0011735439	-0.015000236	0.0059521818
2456.664605345894	0.001311046	885030	6034.506	10.63472	2098.6526	3.953871			32768					2073.726103674859	0.0015090154	1621.8567573090463	0.0011704325	-0.016920255	0.008423968
2456.6659943603304	0.0013111721	885031	6013.712	10.621839	2102.1301	3.9593792			32768					2073.7258060211225	0.0015161216	1621.8521076299005	0.001173149	-0.016215673	0.0007024459
2456.667383374882	0.0013112985	885032	6019.446	10.622432	2104.5066	3.9606082			32768					2073.7324097392384	0.0015114137	1621.8522342051815	0.0011706358	-0.013655357	0.0038357645
2456.668772389317	0.0013114247	885033	6024.333	10.627716	2102.4377	3.9555557			32768					2073.7282652986282	0.0015104053	1621.8611227471592	0.0011707428	-0.012681915	0.016831573
2456.670161403869	0.001311551	885034	6049.3574	10.634224	2102.1746	3.951178			32768					2073.7236144835497	0.0015065117	1621.8534153167764	0.0011675694	-0.019140592	0.00093988824
2456.6715504183044	0.0013116772	885035	6038.8154	10.630829	2103.8057	3.9554207			32768					2073.7276362480543	0.0015104611	1621.8487158526993	0.0011688039	-0.015287588	-0.0007198325
2456.6729394328568	0.0013118035	885036	6033.0737	10.625899	2098.8745	3.9507496			32768					2073.725998212733	0.0015071314	1621.8565387459214	0.0011686095	-0.020058047	0.007312156
2456.6743284472927	0.0013119297	885037	6035.162	10.633984	2111.841	3.9616022			32768					2073.723670068619	0.0015086484	1621.8498544999338	0.0011687907	-0.020398723	0.0023383463
2456.6757174618456	0.001312056	885038	6052.2646	10.6455765	2108.4763	3.9620104			32768					2073.7241502769252	0.0015045371	1621.852120879562	0.0011686643	-0.02180337	0.0035229723
2456.6771064762806	0.0013121822	885039	6059.7144	10.642636	2103.7773	3.9558802			32768					2073.7294105768833	0.0015054538	1621.8520291970938	0.0011663358	-0.01220909	0.003148761
2456.678495490832	0.0013123085	885040	6034.4756	10.632209	2107.579	3.9581287			32768					2073.725874940369	0.0015070504	1621.8551677778014	0.0011697361	-0.01877804	0.007341566
2456.6798845052685	0.0013124347	885041	6009.8926	10.625991	2112.435	3.9652002			32768					2073.7259598765568	0.0015147605	1621.8586562132552	0.0011730627	-0.01565178	0.011293882
2456.6812735198205	0.001312561	885042	6026.4	10.636527	2116.5137	3.9660146			32768					2073.7270912482486	0.0015119233	1621.8530643161735	0.001171136	-0.018402508	0.0026336976
2456.682662534256	0.0013126872	885043	6032.1245	10.63742	2114.0457	3.9648438			32768					2073.7279935586616	0.0015121809	1621.8499253749237	0.0011697456	-0.012882396	0.001073789
2456.6840515486906	0.0013128134	885044	6042.2666	10.643638	2115.8684	3.962176			32768					2073.728078040341	0.0015094178	1621.860930413762	0.0011701862	-0.013394161	0.01683969
2456.6854405632425	0.0013129397	885045	6048.3325	10.643394	2113.0645	3.9620788			32768					2073.721196895254	0.0015077583	1621.8528667834987	0.0011675665	-0.024752647	0.0051157773
2456.686829577678	0.0013130659	885046	6021.5938	10.6331	2116.4275	3.9676344			32768					2073.730082257509	0.0015137959	1621.85069217371	0.001172895	-0.010901799	0.0026942806
2456.6882185921145	0.0013131921	885047	6032.111	10.651819	2122.7598	3.9753516			32768					2073.720200194481	0.0015135632	1621.8481811247414	0.0011716686	-0.026350996	0.00041805193
2456.6896076066664	0.0013133184	885048	6035.462	10.63966	2116.3774	3.9658916			32768					2073.7315859286937	0.0015130115	1621.8497586578228	0.0011699545	-0.0103708	0.0017217651
2456.690996621103	0.0013134446	885049	6020.7993	10.6371975	2122.78	3.9685276			32768					2073.7259821187117	0.0015115651	1621.8507722528327	0.001171908	-0.022422837	0.0020044134
2456.692385635538	0.0013135708	885050	6016.4307	10.640292	2122.8337	3.9717913			32768					2073.7226764384704	0.0015159014	1621.8570056445942	0.001173595	-0.02028698	0.010853062
2456.6937746500894	0.0013136971	885051	6040.9297	10.64886	2123.1892	3.9690425			32768					2073.7290545780106	0.0015103901	1621.8521131266361	0.0011704402	-0.013513473	0.0030747564
2456.695163664526	0.0013138233	885052	6018.447	10.645006	2121.698	3.9723995			32768					2073.721541565925	0.0015137395	1621.8556468030206	0.0011742483	-0.020791708	0.009395401
2456.696552678962	0.0013139495	885053	6027.905	10.645928	2129.7717	3.975482			32768					2073.7298341281344	0.0015122334	1621.853931613598	0.0011712768	-0.011150635	0.008011367
2456.6979416935137	0.0013140758	885054	6045.4185	10.649384	2119.8628	3.9694593			32768					2073.7247116259855	0.0015101165	1621.850172650792	0.0011700001	-0.01851808	0.000985268
2456.6993307079483	0.001314202	885055	6024.7085	10.64213	2122.966	3.9703789			32768					2073.723101768586	0.0015140196	1621.8621223620826	0.0011725791	-0.017820125	0.014245195
2456.7007197223834	0.0013143282	885056	6043.117	10.658582	2126.708	3.981965			32768					2073.726151615085	0.0015113278	1621.8440071121136	0.0011705371	-0.019776613	-0.0082057705
2456.70210873682	0.0013144544	885057	6024.621	10.641291	2125.8025	3.9711654			32768					2073.7274679256575	0.0015121284	1621.8597562571754	0.0011713463	-0.014324431	0.015438493
2456.7034977513717	0.0013145807	885058	6034.8457	10.64878	2129.9976	3.9740255			32768					2073.7270240141233	0.0015112759	1621.8515971171869	0.001171097	-0.015237486	0.001341796
2456.704886765808	0.0013147069	885059	6044.3174	10.655004	2125.4678	3.9742649			32768					2073.7233933291195	0.0015097554	1621.849872069459	0.0011701665	-0.022840716	0.0015381387
2456.7062757802432	0.0013148331	885060	6028.7124	10.653948	2124.9436	3.9734704			32768					2073.726704454725	0.0015137909	1621.8521471855624	0.0011730818	-0.0166097	0.0046824925
2456.7076647946783	0.0013149593	885061	6029.018	10.647349	2124.272	3.976801			32768					2073.7300765043315	0.0015133686	1621.8563326040478	0.0011722455	-0.009593406	0.008509578
2456.7090538091147	0.0013150855	885062	6040.6206	10.65718	2136.3853	3.980084			32768					2073.724940555323	0.0015128102	1621.8479953117524	0.0011700193	-0.019445302	-0.0013245937
2456.7104428235502	0.0013152116	885063	6035.414	10.653849	2131.202	3.9797373			32768					2073.726342064896	0.0015117078	1621.8553781397213	0.0011720271	-0.017053246	0.0052595465
2456.711831838103	0.001315338	885064	6029.6685	10.6507635	2132.4312	3.9777052			32768					2073.732720522479	0.0015135477	1621.8558858448805	0.0011719939	-0.010822125	0.011096273
2456.7132208525377	0.0013154641	885065	6025.5273	10.653791	2139.8	3.9817562			32768					2073.7243121909887	0.0015156342	1621.85483698199	0.0011739003	-0.016594635	0.008997979
2456.7146098669723	0.0013155903	885066	6049.639	10.657288	2126.5176	3.9754379			32768					2073.7261691937642	0.0015099416	1621.8476077673247	0.0011697256	-0.012777085	-0.004277936
2456.715998881408	0.0013157165	885067	6054.4243	10.663437	2135.4607	3.975218			32768					2073.721689748297	0.0015084592	1621.8566007838563	0.0011695127	-0.021595148	0.010114453
2456.7173878958442	0.0013158427	885068	6034.9434	10.6496525	2130.0964	3.9764519			32768					2073.722038663572	0.0015125399	1621.8488193287287	0.0011703759	-0.019880725	0.0002984118
2456.7187769102798	0.0013159689	885069	6022.6772	10.650016	2136.4658	3.9809687			32768					2073.733172355904	0.001516769	1621.8508543153825	0.0011734649	-0.011323985	0.00264528
2456.7201659247153	0.0013160951	885070	6010.4204	10.646868	2139.1636	3.9836578			32768					2073.728993923466	0.0015188548	1621.8597465294924	0.0011754424	-0.0151120545	0.013896999
2456.721554939151	0.0013162213	885071	6036.0493	10.659228	2142.0945	3.984933			32768					2073.7223163657445	0.0015118085	1621.8468761895103	0.0011710288	-0.021361949	-0.001204126
2456.7229439535868	0.0013163475	885072	6030.2305	10.6525135	2135.4558	3.980357			32768					2073.7262523135837	0.0015142902	1621.8478933207691	0.0011723279	-0.01822434	-0.0028230739
2456.7243329680227	0.0013164737	885073	6029.2896	10.65541	2136.987	3.9840124			32768					2073.719583898127	0.001512083	1621.8574741701364	0.001173642	-0.022993792	0.0078048855
2456.7257219825756	0.0013166	885074	6031.517	10.660749	2145.291	3.984755			32768					2073.727345305184	0.0015145291	1621.8561413441405	0.0011729451	-0.01295472	0.008290861
2456.727110997011	0.0013167262	885075	6026.3423	10.65678	2144.3613	3.9843395			32768					2073.7286407110137	0.0015154809	1621.8518506825997	0.0011737227	-0.020286169	0.0028079415
2456.7285000114457	0.0013168524	885076	6025.087	10.658267	2138.8167	3.98658			32768					2073.728190010975	0.001517932	1621.8500550133692	0.001174341	-0.015001796	0.0040510017
2456.7298890258803	0.0013169786	885077	6030.4634	10.659985	2143.1572	3.985596			32768					2073.7245758285617	0.0015136804	1621.8541089531889	0.0011741598	-0.014886152	0.003363603
2456.7312780403167	0.0013171048	885078	6022.175	10.658302	2145.0208	3.9893675			32768					2073.7258503501816	0.0015156628	1621.8651953172227	0.001174538	-0.015289055	0.020590533
2456.732667054636	0.0013172309	885079	6027.2173	10.663911	2147.6504	3.9888496			32768					2073.7345190718625	0.0015193874	1621.8484579732947	0.0011734914	-0.008969795	0.0004499849
2456.7340560690723	0.0013173571	885080	6020.077	10.657566	2149.8513	3.9878292			32768					2073.720735538593	0.0015173865	1621.8502265337659	0.001173156	-0.026787955	0.0028706328
2456.7354450835073	0.0013174833	885081	6027.34	10.665883	2150.3623	3.9907384			32768					2073.724715935252	0.0015178568	1621.8516025217104	0.0011745637	-0.021232344	0.002832059
2456.7368340979424	0.0013176095	885082	6025.3965	10.662398	2149.542	3.9857893			32768					2073.7261345177426	0.0015175536	1621.8545024496411	0.0011758322	-0.015871266	0.0061780773
2456.738223112379	0.0013177356	885083	6025.7417	10.66292	2148.9219	3.992454			32768					2073.7271718018146	0.0015176759	1621.8476869930764	0.0011746287	-0.014828595	-0.0025644114
2456.7396121268143	0.0013178618	885084	6036.3867	10.659765	2139.5781	3.980534			32768					2073.726030629091	0.0015151191	1621.8513404558603	0.0011720216	-0.017222147	0.0033364599
2456.7410011412508	0.001317988	885085	6021.2896	10.663796	2152.8203	3.9915013			32768					2073.728402816111	0.0015182148	1621.853714006813	0.0011749209	-0.01751465	0.0048031337
2456.742390155686	0.0013181142	885086	6034.2217	10.666923	2149.458	3.9887908			32768					2073.7231375364895	0.0015146601	1621.8530397041022	0.001173763	-0.020099422	0.00237548
2456.7437791701204	0.0013182404	885087	6029.0093	10.6737995	2153.3184	3.993928			32768					2073.7272803080273	0.001516231	1621.8553061924588	0.0011757343	-0.01429249	0.006016298
2456.7451681845555	0.0013183666	885088	6024.22	10.666099	2150.4897	3.9953918			32768					2073.7286815321595	0.0015189502	1621.8513067979768	0.0011742185	-0.016009806	0.0047063055
2456.746557198992	0.0013184928	885089	6031.8643	10.668429	2154.8186	3.9934323			32768					2073.730639833033	0.0015190407	1621.8552648306659	0.0011745638	-0.008482273	0.0079358015
2456.747946213311	0.0013186189	885090	6016.132	10.66195	2153.9749	3.991203			32768					2073.726207756521	0.0015193694	1621.8569151233814	0.0011761201	-0.016597461	0.010044106
2456.7493352277465	0.0013187451	885091	6022.783	10.663841	2156.503	3.9923694			32768					2073.7293509075853	0.0015180483	1621.8522288991558	0.001175752	-0.0143652735	0.005411112
2456.750724242182	0.0013188713	885092	6043.17	10.67632	2152.8606	3.9940012			32768					2073.7249450879463	0.0015129682	1621.852074537475	0.0011723005	-0.022808325	0.00051452406
2456.7521132566185	0.0013189975	885093	6028.4126	10.66555	2152.9404	3.9921389			32768					2073.724889532686	0.0015159833	1621.85439759911	0.0011741049	-0.01649947	0.005324986
2456.753502271054	0.0013191237	885094	6029.4746	10.671933	2158.152	3.9958503			32768					2073.7244219225713	0.0015166528	1621.8591990150796	0.0011755071	-0.017682496	0.011497682
2456.754891285374	0.0013192497	885095	6028.853	10.671154	2156.647	3.9935362			32768					2073.73177216023	0.0015172431	1621.8476956296147	0.0011750186	-0.009920461	-0.0022970317
2456.7562802998095	0.0013193759	885096	6047.547	10.676936	2155.746	3.9931612			32768					2073.7262348140034	0.0015132317	1621.8530789729919	0.0011729598	-0.01931917	0.0017081489
2456.757669314245	0.0013195021	885097	6016.9033	10.67062	2166.5244	4.0021253			32768					2073.7265738968294	0.0015204209	1621.854938937597	0.0011758644	-0.015362005	0.0074619
2456.7590583286797	0.0013196283	885098	6028.7334	10.674873	2157.737	3.9959748			32768					2073.7286914007727	0.001519028	1621.8519548767197	0.0011767015	-0.017695587	0.005302948
2456.760447343115	0.0013197545	885099	6024.0312	10.678052	2162.699	4.0001974			32768					2073.7291597185153	0.0015192893	1621.8532292542448	0.0011761417	-0.017558414	0.0045346986
2456.7618363574343	0.0013198806	885100	6026.1436	10.674707	2165.0422	4.00255			32768					2073.728574903936	0.001518342	1621.8590130530517	0.00117415	-0.011321498	0.012953863
2456.7632253718707	0.0013200068	885101	6027.638	10.671652	2160.0366	3.9958715			32768					2073.7249909157435	0.0015181507	1621.8519709714024	0.0011743426	-0.022279898	0.002027784
2456.7646143863058	0.001320133	885102	6026.198	10.681475	2167.893	4.0060964			32768					2073.731722102646	0.001521963	1621.8538519752096	0.0011757349	-0.010649378	0.004696097
2456.7660034006244	0.0013202591	885103	6040.359	10.68224	2164.8416	4.0024104			32768					2073.7225745801297	0.0015146957	1621.852470079117	0.0011742883	-0.024593102	0.001369873
2456.767392415061	0.0013203853	885104	6021.3574	10.6734915	2164.532	4.0000763			32768					2073.7239885226636	0.0015187684	1621.8575742241344	0.0011761377	-0.018752508	0.013222195
2456.7687814294964	0.0013205115	885105	6017.6714	10.666782	2163.5527	4.000642			32768					2073.727282452982	0.0015187305	1621.8527506058786	0.0011773343	-0.015303704	0.0071029332
2456.7701704438164	0.0013206375	885106	6019.842	10.6761875	2170.595	4.00624			32768					2073.732929145611	0.0015211335	1621.846264698593	0.0011750777	-0.010954939	-0.0011658027
2456.7715594582514	0.0013207637	885107	6011.1025	10.671055	2170.842	4.0024195			32768					2073.727497830371	0.0015219668	1621.8581840255736	0.0011780689	-0.016233595	0.010996036
2456.7729484726865	0.0013208899	885108	6042.093	10.6838	2164.9048	4.000916			32768					2073.72439552171	0.0015147444	1621.8487084785486	0.0011759999	-0.021197932	-0.005919782
2456.7743374870056	0.001321016	885109	6015.982	10.676754	2171.3586	4.007332			32768					2073.7278140390313	0.0015234286	1621.8576856765967	0.001177641	-0.013515563	0.01202426
2456.775726501441	0.0013211422	885110	6026.8276	10.680916	2174.9585	4.003648			32768					2073.7273102991307	0.0015180502	1621.8485912949022	0.0011767747	-0.018627543	-0.002750389
2456.777115515761	0.0013212683	885111	6041.7607	10.687133	2171.2578	4.0062623			32768					2073.7272469714208	0.00151515	1621.8544937380448	0.0011734067	-0.018928286	0.0058098617
2456.778504530196	0.0013213945	885112	6018.1074	10.674568	2171.8186	4.002828			32768					2073.735334299925	0.0015213614	1621.8614243208608	0.0011753788	-0.0052103023	0.015266865
2456.7798935446312	0.0013215207	885113	6024.541	10.686727	2168.6968	4.00695			32768					2073.7225104399417	0.0015198323	1621.8494486369962	0.0011803138	-0.021229569	-0.0012470227
2456.7812825589513	0.0013216467	885114	6031.218	10.688043	2171.3196	4.0108676			32768					2073.728458652494	0.0015187131	1621.8549165403788	0.0011753984	-0.0150903715	0.0059831524
2456.782671573387	0.0013217729	885115	6030.1084	10.682204	2169.0186	4.00323			32768					2073.7220228682454	0.0015179344	1621.846889566333	0.0011770491	-0.02192441	-0.004517175
2456.784060587707	0.001321899	885116	6017.508	10.681413	2177.042	4.0103345			32768					2073.7300429543398	0.0015234855	1621.8575056757818	0.0011778815	-0.011450523	0.012214766
2456.7854496021423	0.0013220252	885117	6054.4336	10.694464	2168.1897	4.001743			32768					2073.7284259079674	0.0015144852	1621.850348193782	0.001172852	-0.012804713	0.0012562436
2456.7868386164614	0.0013221513	885118	6020.176	10.678924	2171.7307	4.006908			32768					2073.7222126461375	0.0015200096	1621.8558344169264	0.0011768606	-0.022873126	0.008785061
2456.788227630897	0.0013222775	885119	6048.915	10.693594	2169.6304	4.005574			32768					2073.7221202365276	0.001514682	1621.8509727102457	0.0011739767	-0.020085903	-0.00014736672
2456.7896166452156	0.0013224036	885120	6007.092	10.676323	2178.752	4.0113297			32768					2073.7296093264213	0.0015239177	1621.854452577377	0.001180266	-0.012157231	0.004243083
2456.7910056596506	0.0013225297	885121	6022.8804	10.684348	2177.2449	4.0106907			32768					2073.7251519096862	0.0015201173	1621.8531470267098	0.0011771577	-0.021068148	0.003049011
2456.7923946739706	0.0013226558	885122	6033.548	10.682201	2170.3667	4.0036106			32768					2073.731175400671	0.0015210902	1621.8502057010749	0.0011757173	-0.011744766	0.00076822046
2456.7937836884057	0.001322782	885123	6019.1855	10.685923	2180.1848	4.0112076			32768					2073.7242675673206	0.0015222831	1621.8611316407325	0.0011784274	-0.019432588	0.01611867
2456.7951727027244	0.0013229081	885124	6022.863	10.684279	2177.3113	4.010491			32768					2073.7272689848296	0.0015220619	1621.8431589907532	0.0011777501	-0.01702756	-0.007854414
2456.796561717161	0.0013230343	885125	6018.978	10.681835	2177.2603	4.01116			32768					2073.726808745923	0.0015215372	1621.856397038209	0.0011771168	-0.016518688	0.009533745
2456.79795073148	0.0013231604	885126	6040.978	10.696975	2179.0881	4.011818			32768					2073.731186054813	0.0015194755	1621.8535113785883	0.0011749279	-0.011066768	0.007077048
2456.7993397458	0.0013232864	885127	6037.073	10.692299	2179.8992	4.01146			32768					2073.7294576659597	0.0015189666	1621.8535879328633	0.0011761483	-0.014439465	0.005717015
2456.8007287602354	0.0013234126	885128	6034.6826	10.700949	2187.1277	4.0244536			32768					2073.7228048247134	0.0015208266	1621.8548022447	0.001176527	-0.022206146	0.0067044576
2456.8021177745545	0.0013235387	885129	6037.8887	10.693062	2178.7048	4.015698			32768					2073.727153920288	0.0015205718	1621.8503372488312	0.0011755968	-0.017017778	0.0016887272
2456.80350678899	0.0013236649	885130	6039.265	10.698833	2180.5242	4.013078			32768					2073.73137493535	0.0015176489	1621.851503424033	0.0011765826	-0.0137745235	0.0032310695
2456.804895803309	0.001323791	885131	6039.9175	10.694362	2178.0417	4.0127864			32768					2073.7280797210387	0.0015196158	1621.8552279368914	0.0011748893	-0.012562918	0.008115601
2456.8062848176282	0.0013239171	885132	6037.601	10.69605	2178.861	4.016085			32768					2073.7227489430943	0.0015195969	1621.8480287768923	0.001177118	-0.021075908	-2.2934206e-05
2456.8076738320633	0.0013240433	885133	6030.126	10.686062	2176.7036	4.012141			32768					2073.723198037225	0.0015203124	1621.8553212789664	0.0011755921	-0.016064709	0.0072966022
2456.809062846382	0.0013241693	885134	6028.6895	10.696293	2183.731	4.0160294			32768					2073.7269444697376	0.0015202514	1621.8542937938444	0.0011775166	-0.017981838	0.00761477
2456.810451860702	0.0013242954	885135	6047.0947	10.70065	2182.001	4.013406			32768					2073.728703394677	0.0015178892	1621.8487488902485	0.0011749552	-0.015515241	0.00049310416
2456.8118408751375	0.0013244216	885136	6013.7896	10.68473	2184.776	4.015408			32768					2073.7275107100313	0.001522885	1621.8566260749649	0.001177845	-0.015903464	0.012094895
2456.8132298894575	0.0013245477	885137	6031.231	10.689762	2181.872	4.0119853			32768					2073.726117670354	0.0015187138	1621.8520966406088	0.001176803	-0.017210862	0.0027919654
2456.8146189037766	0.0013246738	885138	6035.2793	10.699512	2186.9934	4.021959			32768					2073.7256807999006	0.0015195631	1621.8537957567144	0.0011764972	-0.017616458	0.0044664135
2456.8160079180957	0.0013247998	885139	6030.031	10.696666	2187.6926	4.0193524			32768					2073.7275298167588	0.001522879	1621.8487940144043	0.0011774345	-0.01817492	0.0012876629
2456.817396932531	0.001324926	885140	6036.6978	10.696357	2182.1108	4.014147			32768					2073.7264963688945	0.0015202357	1621.8503226871237	0.0011754547	-0.016486596	0.003390469
2456.8187859468503	0.0013250521	885141	6037.5547	10.697882	2184.443	4.0160804			32768					2073.726888659259	0.0015213279	1621.8536657826849	0.0011757187	-0.014805406	0.0062917704
2456.8201749611694	0.0013251782	885142	6031.6333	10.695154	2185.444	4.0152454			32768					2073.7265387336324	0.001520349	1621.8566989869785	0.0011769753	-0.015585458	0.009526585
2456.8215639754885	0.0013253043	885143	6040.7524	10.701458	2187.7998	4.01896			32768					2073.724835713846	0.0015200096	1621.851546127718	0.0011759128	-0.018460326	0.0006648067
2456.8229529899236	0.0013254305	885144	6031.7314	10.697497	2190.514	4.016388			32768					2073.731092898912	0.0015216102	1621.8547697556644	0.0011768725	-0.013570683	0.008935402
2456.824342004242	0.0013255565	885145	6047.865	10.704282	2184.7205	4.017802			32768					2073.725378951085	0.0015191878	1621.8527495337805	0.001175322	-0.016385475	0.0055936836
2456.8257310185622	0.0013256826	885146	6041.2134	10.703986	2179.7603	4.020469			32768					2073.7251972948666	0.0015202098	1621.8568610538641	0.001177052	-0.014649927	0.007840864
2456.8271200328822	0.0013258087	885147	6046.0728	10.705211	2183.1301	4.0156007			32768					2073.722992845385	0.0015182953	1621.8518345858095	0.001177319	-0.021863723	0.0037252507
2456.8285090472014	0.0013259348	885148	6021.1016	10.692584	2188.549	4.0200067			32768					2073.728189809202	0.0015270945	1621.8511597961053	0.0011782981	-0.013036032	0.0028108805
2456.8298980615205	0.0013260609	885149	6040.7183	10.70214	2186.217	4.01598			32768					2073.727940511275	0.0015202567	1621.8529907604243	0.0011754535	-0.014227917	0.0019465997
2456.831287075956	0.001326187	885150	6032.4004	10.696397	2184.186	4.016402			32768					2073.7251926013078	0.001520412	1621.854122376592	0.0011768012	-0.018465213	0.008768233
2456.832676090275	0.0013263131	885151	6041.2495	10.703139	2190.4956	4.017209			32768					2073.729688431303	0.0015197281	1621.8525947249732	0.0011751117	-0.014729166	0.005668955
2456.834065104595	0.0013264392	885152	6039.385	10.704809	2181.3	4.017807			32768					2073.7231176544415	0.0015191009	1621.8487724090628	0.0011761149	-0.024952149	-0.0014773831
2456.8354541189137	0.0013265653	885153	6026.6553	10.701458	2194.556	4.021823			32768					2073.7243696212004	0.0015238757	1621.8526743472646	0.0011785671	-0.019016122	0.0029420983
2456.836843133232	0.0013266914	885154	6036.7334	10.693936	2181.5317	4.0130963			32768					2073.7258319889743	0.001520935	1621.8576169525563	0.0011762939	-0.014780063	0.01124944
2456.8382321475506	0.0013268174	885155	6036.981	10.704986	2192.97	4.021603			32768					2073.7285024774237	0.0015216122	1621.852913901605	0.001178045	-0.014770075	0.0024044286
2456.8396211618706	0.0013269435	885156	6025.8003	10.703371	2196.4739	4.023007			32768					2073.725359060563	0.00152373	1621.8528945289945	0.0011782139	-0.018224802	0.0051673558
2456.8410101761897	0.0013270696	885157	6014.3447	10.691451	2187.002	4.015765			32768					2073.728992669724	0.001525155	1621.860023175155	0.0011803821	-0.01581979	0.014636711
